PM ASL data store: /var/log/powermanagement
2021-02-01 21:13:49 +0100 ShutdownCause       	SMC shutdown cause: 1: Normal warm reset                                   	          

Time stamp                Domain              	Message                                                                    	Duration  	Delay     
==========                ======              	=======                                                                    	========  	=====     
UUID: (null)
2021-02-01 21:26:02 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a2 [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:03 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a3 [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:03 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a3 [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:06 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a4 [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:06 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a4 [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:09 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a5 [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:09 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a5 [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:10 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a6 [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:10 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a6 [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:13 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a8 [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:13 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a8 [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:17 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a9 [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:17 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082a9 [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:20 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082aa [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:20 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082aa [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:30 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082ab [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:30 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082ab [System: DeclUser BGTask kDisp]          
2021-02-01 21:26:31 +0100 Assertions          	PID 68(powerd) Created InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082ac [System: DeclUser BGTask SRPrevSleep kCPU kDisp]          
2021-02-01 21:26:31 +0100 Assertions          	PID 68(powerd) Released InternalPreventSleep "Assertion to change proximity monitoring state" 00:00:00  id:0x0xd000082ac [System: DeclUser BGTask kDisp]          
