BootArgs: Version=2, Revision=0, at 0xffffff802f469000
CommandLine: 
Video: baseAddr=0x80010000, display=1, rowBytes=5120, width=1280, height=1024, depth=32
DevTree: addr=0x2f46e000, length=0x12078
Kernel image: kaddr=0x2cd00000, ksize=0x2821000
EFI Runtime: Mode=64, PageStart=0x2f481 (0x2f481000), PageCount=0x9d, SystemTable=0x2f4c7f18
MemoryMap: Size=0x2220, DescriptorSize=48, DescriptorVersion=1
Type       Physical Start   - Physical End     Number of Pages  Virtual Start    Attribute
BS_code    0000000075d48000 - 0000000075d4afff 0000000000000003 0000000000000000 000000000000000f
BS_data    0000000075d4b000 - 0000000075d4bfff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075d4c000 - 0000000075d54fff 0000000000000009 0000000000000000 000000000000000f
BS_data    0000000075d55000 - 0000000075d56fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075d57000 - 0000000075d59fff 0000000000000003 0000000000000000 000000000000000f
BS_data    0000000075d5a000 - 0000000075d5afff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075d5b000 - 0000000075d5efff 0000000000000004 0000000000000000 000000000000000f
BS_data    0000000075d5f000 - 0000000075d62fff 0000000000000004 0000000000000000 000000000000000f
BS_code    0000000075d63000 - 0000000075d66fff 0000000000000004 0000000000000000 000000000000000f
BS_data    0000000075d67000 - 0000000075d67fff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075d68000 - 0000000075d70fff 0000000000000009 0000000000000000 000000000000000f
BS_data    0000000075d71000 - 0000000075d78fff 0000000000000008 0000000000000000 000000000000000f
BS_code    0000000075d79000 - 0000000075d80fff 0000000000000008 0000000000000000 000000000000000f
BS_data    0000000075d81000 - 0000000075d82fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075d83000 - 0000000075d84fff 0000000000000002 0000000000000000 000000000000000f
BS_data    0000000075d85000 - 0000000075d88fff 0000000000000004 0000000000000000 000000000000000f
BS_code    0000000075d89000 - 0000000075d8afff 0000000000000002 0000000000000000 000000000000000f
BS_data    0000000075d8b000 - 0000000075d8bfff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075d8c000 - 0000000075d8efff 0000000000000003 0000000000000000 000000000000000f
BS_data    0000000075d8f000 - 0000000075d90fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075d91000 - 0000000075dc5fff 0000000000000035 0000000000000000 000000000000000f
BS_data    0000000075dc6000 - 0000000075dc6fff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075dc7000 - 0000000075dcafff 0000000000000004 0000000000000000 000000000000000f
BS_data    0000000075dcb000 - 0000000075dcdfff 0000000000000003 0000000000000000 000000000000000f
BS_code    0000000075dce000 - 0000000075dd7fff 000000000000000a 0000000000000000 000000000000000f
BS_data    0000000075dd8000 - 0000000075dd9fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075dda000 - 0000000075ddbfff 0000000000000002 0000000000000000 000000000000000f
BS_data    0000000075ddc000 - 0000000075dddfff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075dde000 - 0000000075deafff 000000000000000d 0000000000000000 000000000000000f
BS_data    0000000075deb000 - 0000000075debfff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075dec000 - 0000000075deffff 0000000000000004 0000000000000000 000000000000000f
BS_data    0000000075df0000 - 0000000075df1fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075df2000 - 0000000075df8fff 0000000000000007 0000000000000000 000000000000000f
BS_data    0000000075df9000 - 0000000075df9fff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075dfa000 - 0000000075dfcfff 0000000000000003 0000000000000000 000000000000000f
BS_data    0000000075dfd000 - 0000000075dfdfff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075dfe000 - 0000000075dfefff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075dff000 - 0000000075e01fff 0000000000000003 0000000000000000 000000000000000f
BS_code    0000000075e02000 - 0000000075e02fff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075e03000 - 0000000075e05fff 0000000000000003 0000000000000000 000000000000000f
BS_code    0000000075e06000 - 0000000075e08fff 0000000000000003 0000000000000000 000000000000000f
BS_data    0000000075e09000 - 0000000075e09fff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075e0a000 - 0000000075e0afff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075e0b000 - 0000000075e0bfff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075e0c000 - 0000000075e0dfff 0000000000000002 0000000000000000 000000000000000f
BS_data    0000000075e0e000 - 0000000075e10fff 0000000000000003 0000000000000000 000000000000000f
BS_code    0000000075e11000 - 0000000075e11fff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075e12000 - 0000000075e13fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075e14000 - 0000000075e14fff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075e15000 - 0000000075e15fff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075e16000 - 0000000075e17fff 0000000000000002 0000000000000000 000000000000000f
BS_data    0000000075e18000 - 0000000075eb1fff 000000000000009a 0000000000000000 000000000000000f
BS_code    0000000075eb2000 - 0000000075eb2fff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075eb3000 - 0000000075eb7fff 0000000000000005 0000000000000000 000000000000000f
BS_code    0000000075eb8000 - 0000000075eb8fff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075eb9000 - 0000000075ebafff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075ebb000 - 0000000075ebbfff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075ebc000 - 0000000075f3cfff 0000000000000081 0000000000000000 000000000000000f
BS_code    0000000075f3d000 - 0000000075f47fff 000000000000000b 0000000000000000 000000000000000f
BS_data    0000000075f48000 - 0000000075f57fff 0000000000000010 0000000000000000 000000000000000f
BS_code    0000000075f58000 - 0000000075f5afff 0000000000000003 0000000000000000 000000000000000f
BS_data    0000000075f5b000 - 0000000075f5dfff 0000000000000003 0000000000000000 000000000000000f
BS_code    0000000075f5e000 - 0000000075f62fff 0000000000000005 0000000000000000 000000000000000f
BS_data    0000000075f63000 - 0000000075f89fff 0000000000000027 0000000000000000 000000000000000f
BS_code    0000000075f8a000 - 0000000075fa3fff 000000000000001a 0000000000000000 000000000000000f
BS_data    0000000075fa4000 - 0000000075fadfff 000000000000000a 0000000000000000 000000000000000f
BS_code    0000000075fae000 - 0000000075faefff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000075faf000 - 0000000075fc7fff 0000000000000019 0000000000000000 000000000000000f
BS_code    0000000075fc8000 - 0000000075fcdfff 0000000000000006 0000000000000000 000000000000000f
BS_data    0000000075fce000 - 0000000075fcffff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075fd0000 - 0000000075fd1fff 0000000000000002 0000000000000000 000000000000000f
BS_data    0000000075fd2000 - 0000000075fd9fff 0000000000000008 0000000000000000 000000000000000f
BS_code    0000000075fda000 - 0000000075fdffff 0000000000000006 0000000000000000 000000000000000f
BS_data    0000000075fe0000 - 0000000075fe1fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000075fe2000 - 0000000075fe6fff 0000000000000005 0000000000000000 000000000000000f
BS_data    0000000075fe7000 - 0000000075fe7fff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000075fe8000 - 0000000075ffafff 0000000000000013 0000000000000000 000000000000000f
BS_data    0000000075ffb000 - 0000000075ffdfff 0000000000000003 0000000000000000 000000000000000f
BS_code    0000000075ffe000 - 0000000076002fff 0000000000000005 0000000000000000 000000000000000f
BS_data    0000000076003000 - 0000000076003fff 0000000000000001 0000000000000000 000000000000000f
BS_code    0000000076004000 - 0000000076005fff 0000000000000002 0000000000000000 000000000000000f
BS_data    0000000076006000 - 0000000076007fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000076008000 - 0000000076009fff 0000000000000002 0000000000000000 000000000000000f
BS_data    000000007600a000 - 000000007600afff 0000000000000001 0000000000000000 000000000000000f
BS_code    000000007600b000 - 000000007600efff 0000000000000004 0000000000000000 000000000000000f
BS_data    000000007600f000 - 0000000076010fff 0000000000000002 0000000000000000 000000000000000f
BS_code    0000000076011000 - 0000000076011fff 0000000000000001 0000000000000000 000000000000000f
BS_data    0000000076012000 - 00000000764a4fff 0000000000000493 0000000000000000 000000000000000f
BS_code    00000000764a5000 - 00000000764a7fff 0000000000000003 0000000000000000 000000000000000f
BS_data    00000000764a8000 - 00000000764a8fff 0000000000000001 0000000000000000 000000000000000f
BS_code    00000000764a9000 - 00000000764b2fff 000000000000000a 0000000000000000 000000000000000f
BS_data    00000000764b3000 - 00000000764b3fff 0000000000000001 0000000000000000 000000000000000f
BS_code    00000000764b4000 - 00000000764b4fff 0000000000000001 0000000000000000 000000000000000f
BS_data    00000000764b5000 - 00000000764b5fff 0000000000000001 0000000000000000 000000000000000f
BS_code    00000000764b6000 - 00000000764b7fff 0000000000000002 0000000000000000 000000000000000f
