Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
   69    0 0xffffff7f82db5000 0x1d000    0x1d000    com.apple.driver.AppleThunderboltNHI (4.5.6) FC4D4E5C-00ED-332C-A099-13551A995EC0 <68 12 11 6 5 4 3 1>
   70    0 0xffffff7f814a1000 0xd000     0xd000     com.apple.driver.AppleEffaceableNOR (1.0) 0D7B5933-C5C0-3366-9055-69CCBAC20BC5 <36 34 24 7 5 4 3 1>
   71    1 0xffffff7f829a5000 0x14000    0x14000    com.apple.driver.usb.AppleUSBVHCICommon (1.0) 024F76AB-2A72-3E48-8424-9E0FEF3EE5D9 <36 18 17 7 5 4 3 1>
   72    0 0xffffff7f829b9000 0x26000    0x26000    com.apple.driver.AppleUSBVHCI (1.2) EE6F9DBB-F179-3C6B-BACE-59AC27010455 <71 36 18 17 11 7 6 5 4 3 1>
   74    0 0xffffff7f82261000 0x5000     0x5000     com.apple.driver.AppleThunderboltPCIDownAdapter (2.1.3) 4C938DD2-AEA9-3D36-BCB9-8CF72108050D <68 12 5 4 3 1>
   75    1 0xffffff7f814b0000 0x10000    0x10000    com.apple.driver.AppleThunderboltDPAdapterFamily (5.0.2) 5FF52016-6CDC-3DD8-BC22-A6C44B21B848 <68 11 5 4 3 1>
   76    0 0xffffff7f814c0000 0x6000     0x6000     com.apple.driver.AppleThunderboltDPInAdapter (5.0.2) 6CB9876C-E87D-3712-A681-10D501FA0902 <75 68 5 4 3 1>
   77    1 0xffffff7f81241000 0xa000     0xa000     com.apple.driver.AppleIntelLpssI2C (3.0.60) 58497C99-FE0A-3BD6-8893-F6D8E6824B17 <12 11 7 5 4 3>
   78    1 0xffffff7f80d21000 0x8000     0x8000     com.apple.driver.AppleIntelLpssDmac (3.0.60) 0A5F6B4F-D04A-321D-A900-72188784D78D <12 11 5 4 3>
   79    1 0xffffff7f8124b000 0x19000    0x19000    com.apple.driver.AppleIntelLpssI2CController (3.0.60) 50879525-F194-3175-8738-8F22F03CC4CE <78 77 11 7 5 4 3>
   80    0 0xffffff7f81371000 0xe000     0xe000     com.apple.driver.AppleHPM (3.1.3) CF66C362-7649-3E78-A170-67CE8E4A01ED <79 68 11 5 4 3 1>
   81    1 0xffffff7f81bad000 0x8000     0x8000     com.apple.filesystems.hfs.encodings.kext (1) F1862033-F96A-398C-8231-DC48CC990567 <7 6 5 4 3 1>
   82    0 0xffffff7f82909000 0x6000     0x6000     com.apple.AppleFSCompression.AppleFSCompressionTypeZlib (1.0.0) 74D56B1D-588B-3942-981D-434D5B400A71 <6 4 3 2 1>
   83    0 0xffffff7f82c53000 0x3000     0x3000     com.apple.AppleFSCompression.AppleFSCompressionTypeDataless (1.0.0d1) C810A07E-C979-3392-A954-188EB0216C1A <7 6 4 3 2 1>
   84    0 0xffffff7f83d72000 0xd000     0xd000     com.apple.BootCache (40) 205A2C43-6E4A-36A3-B4A5-5BDEE72B9669 <7 6 5 4 3 1>
   85    0 0xffffff7f84104000 0x67000    0x67000    com.apple.filesystems.hfs.kext (407.30.1) CB6AC89F-23BE-30A4-9E90-5121A184925A <81 7 6 5 4 3 1>
   87    1 0xffffff7f83a89000 0xe0000    0xe0000    com.apple.filesystems.apfs (748.37.18) 8C424DE7-09AA-3E55-BD9A-ACD4FC58EF77 <24 20 8 7 6 5 4 3 1>
   92    2 0xffffff7f811c7000 0x8000     0x8000     com.apple.driver.usb.AppleUSBHostCompositeDevice (1.2) A1BCDE85-B401-340E-ABBB-9927FB3E1E47 <18 17 6 5 4 3 1>
   93    2 0xffffff7f81b7f000 0x8000     0x8000     com.apple.driver.usb.networking (5.0.0) 4213AAFA-3E65-39DC-A8E4-2942AEBB5AE3 <18 6 5 4 3 1>
   94    1 0xffffff7f827fb000 0x9000     0x9000     com.apple.driver.usb.cdc (5.0.0) 51E8FD6E-5E49-309A-B893-8EB616EDB176 <93 92 18 5 4 3 1>
   95    0 0xffffff7f819c1000 0xd000     0xd000     com.apple.driver.AppleUSBCardReader (439.37.1) 18EB6FDB-1C7B-3748-AA24-6853BCC8C4DE <32 31 30 20 18 5 4 3 1>
   99    0 0xffffff7f82804000 0x10000    0x10000    com.apple.driver.usb.cdc.ncm (5.0.0) B0287D29-06DC-323A-AF8B-A54E4B2C7677 <94 93 92 22 18 15 6 5 4 3 1>
  101    0 0xffffff7f811cf000 0xc000     0xc000     com.apple.driver.usb.IOUSBHostHIDDevice (1.2) 2FB76709-29C6-3D12-B916-BAE9611249C9 <48 18 17 5 4 3 1>
  102    0 0xffffff7f8279b000 0x2000     0x2000     com.apple.driver.AppleHIDALSService (1) 8587594A-703C-3C0C-9775-51E1376A7D3D <18 4 3>
  103    1 0xffffff7f84190000 0x5000     0x5000     com.apple.kext.triggers (1.0) 11BEF14E-27F2-3BD9-8810-F11A908D2DC6 <7 6 5 4 3 1>
  104    0 0xffffff7f84195000 0x9000     0x9000     com.apple.filesystems.autofs (3.0) 6B23747D-D072-3862-9DC1-A56D7E0185DB <103 7 6 5 4 3 1>
  107    4 0xffffff7f841aa000 0x8000     0x8000     com.apple.driver.IOPlatformPluginFamily (6.0.0d8) D5F26609-288F-3868-84F5-B06031DDAB37 <11 7 6 5 4 3>
  108    1 0xffffff7f841b2000 0x17000    0x17000    com.apple.driver.X86PlatformPlugin (1.0.0) EF412897-6F2B-33E8-8D54-8100B840DA28 <107 52 18 13 11 7 6 5 4 3 1>
