Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  100    1 0xffffff7f823f8000 0xe000     0xe000     com.apple.driver.AppleSMBusController (1.0.18d1) A46CD406-572C-3A37-AB8E-B0B7D6F98C93 <44 13 12 6 5 3>
  101    0 0xffffff7f83aa5000 0xf000     0xf000     com.apple.driver.AppleMCCSControl (1.5.6) 12D97C50-DCF7-35D1-BD1A-A6030838735D <100 99 14 13 12 8 6 5 3 1>
  102    1 0xffffff7f81486000 0x5000     0x5000     com.apple.iokit.IOSlowAdaptiveClockingFamily (1.0.0) 3CE6DD4E-704F-3FDD-996A-C7E75748AD29 <8 7 6 5 3 1>
  103    0 0xffffff7f839b8000 0x2000     0x2000     com.apple.driver.AppleIntelSlowAdaptiveClocking (4.0.0) 719918CD-39D9-3896-8FA9-38DF4A0E19E4 <102 5 3>
  104    8 0xffffff7f81762000 0xa000     0xa000     com.apple.AppleGraphicsDeviceControl (3.30.14) 5D1D2E23-B0CE-3918-8343-A00C5D2BE4C0 <99 13 8 7 6 5 3 1>
  105    0 0xffffff7f817a7000 0xd000     0xd000     com.apple.AppleGPUWrangler (3.30.14) DFAE7AB3-D615-3B0E-9CE8-D5F95B62B882 <104 99 13 8 7 6 5 3 1>
  106    6 0xffffff7f82541000 0xa000     0xa000     com.apple.driver.IOPlatformPluginFamily (6.0.0d8) 0032CD87-3436-39A1-A27B-84715F5F81FD <12 8 7 6 5 3>
  107    1 0xffffff7f82576000 0x17000    0x17000    com.apple.driver.X86PlatformPlugin (1.0.0) 14F1853A-E8FE-377B-9FF7-5BF62A106A2D <106 53 23 14 12 8 7 6 5 3 1>
  108    1 0xffffff7f8254b000 0x12000    0x12000    com.apple.driver.IOPlatformPluginLegacy (1.0.0) 0116B423-1860-3EDE-B199-D4C53B453135 <106 12 8 7 6 5 3>
  109    0 0xffffff7f8255f000 0x10000    0x10000    com.apple.driver.ACPI_SMC_PlatformPlugin (1.0.0) 275CD5A6-E027-36A4-A55C-146E295C6D73 <108 106 14 13 12 8 7 6 5 3>
  110    0 0xffffff7f855e9000 0x5000     0x5000     com.apple.driver.AppleSMCLMU (212) FCE290B7-192E-3E5B-B355-AFE816FCF358 <99 14 6 5 3>
  111    0 0xffffff7f826b3000 0x3000     0x3000     com.apple.driver.AppleFIVRDriver (4.1.0) 247A6F4B-23DC-3358-A20B-98180A28967D <5 3>
  112    0 0xffffff7f83b88000 0x6000     0x6000     com.apple.driver.AppleIntelPCHPMC (2.0.1) B3420D69-F310-34F9-A180-6668775285CC <106 14 13 12 5 3>
  113    2 0xffffff7f817ef000 0x1fe000   0x1fe000   com.apple.kext.AMDSupport (2.0.8) D9258AC4-4270-327C-A94B-7FD116F70504 <104 99 13 12 8 6 5 3 1>
  114    0 0xffffff7f81a0c000 0x76000    0x76000    com.apple.kext.AMD9500Controller (2.0.8) 370D9A0E-30FA-3DFA-8721-2CF7E4807FB9 <113 104 99 13 12 6 5 3 1>
  115    2 0xffffff7f81c75000 0x2c000    0x2c000    com.apple.iokit.IOSkywalkFamily (1) 131615FF-9F4A-3936-BE25-7DC5F23242D3 <16 7 6 5 3 1>
  116    2 0xffffff7f8250f000 0x2e000    0x2e000    com.apple.driver.AppleOnboardSerial (1.0) 37FD6D31-7BA7-3167-9B92-08813A3AA818 <115 65 8 6 5 3 1>
  117    1 0xffffff7f855e2000 0x4000     0x4000     com.apple.driver.AppleIntelLpssUARTCommon (3.0.60) B9B46553-0FA8-30E1-9019-7AD0C0854AF1 <116 65 13 12 8 6 5 3 1>
  118    0 0xffffff7f855e6000 0x3000     0x3000     com.apple.driver.AppleIntelLpssUARTv1 (3.0.60) E0A25AD9-B16E-3E11-AD05-A35938DDE410 <117 116 65 13 12 8 6 5 3 1>
  119    3 0xffffff7f82c26000 0x22000    0x22000    com.apple.iokit.IOSurface (255.4.2) 4B9BB07E-6FC4-35C9-A638-6EA1111332BC <8 7 6 5 3 1>
  120    3 0xffffff7f82c4a000 0xa5000    0xa5000    com.apple.iokit.IOAcceleratorFamily2 (404.8) 8BB976B8-B5CC-3443-B9C3-855EB3F863D8 <119 99 31 18 13 8 7 6 5 3 1>
  121    0 0xffffff7f83df6000 0x222000   0x222000   com.apple.driver.AppleIntelCFLGraphicsFramebuffer (12.0.8) 4CDD6CC5-F30F-313E-A926-5491C04D8544 <120 104 99 18 13 12 8 7 6 5 3 1>
  122    5 0xffffff7f8178a000 0x10000    0x10000    com.apple.iokit.IONDRVSupport (530.51) 39A0861A-A570-31D2-9C62-BE84B5723D32 <99 13 8 6 5 3>
  123    2 0xffffff7f8179a000 0x6000     0x6000     com.apple.driver.AppleBacklightExpert (1.1.0) 2782CEDD-66D2-34B1-9C49-9F244D78B33A <122 99 14 13 6 5 3>
  124    0 0xffffff7f83c8f000 0x5000     0x5000     com.apple.driver.AppleBacklight (170.12.11) 05345226-A2D8-3298-A75E-6FDD5EC80F19 <123 122 99 13 6 5 3>
  125    0 0xffffff7f81427000 0x3000     0x3000     com.apple.driver.eficheck (1) 41FFE9F3-9726-32DF-92FF-E475EEB745C7 <50 13 5 3 1>
  126    2 0xffffff7f81f10000 0xd0000    0xd0000    com.apple.vecLib.kext (1.2.0) 3FD718C7-FDD6-34C1-9E95-07CE54245401 <10 7 6 5 3>
  127    5 0xffffff7f81fe0000 0x3f000    0x3f000    com.apple.iokit.IOAudioFamily (206.5) CFE91940-3B29-3852-9100-D04711D7C443 <126 6 5 3 1>
  128    0 0xffffff7f84140000 0x73000    0x73000    com.apple.driver.AppleGFXHDA (100.1.414) 94F08BFC-D7FC-3BC7-9FEB-350B64B6FD4F <127 122 99 13 8 7 6 5 3 1>
