Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  150    0 0xfffffe000738c000 0x8000     0x8000     com.apple.driver.AppleHIDTransportSPI (4400.35) AA3E292E-024F-3717-B1C8-AEF2A6356F0A <149 148 16 5 4 3 1>
  151    1 0xfffffe00072a4000 0x4000     0x4000     com.apple.driver.AppleDialogPMU (1.0.1) E0D4D48F-D17E-3433-A0C2-CF8D1A35458C <47 46 35 16 7 5 4 3 1>
  152    0 0xfffffe00074c4000 0x4000     0x4000     com.apple.driver.AppleSPMIPMU (1.0.1) AF3A9CA8-90BC-3FF5-AF7B-F62CECBD7662 <151 49 47 35 16 7 6 5 4 3 1>
  153    0 0xfffffe00072f0000 0x4000     0x4000     com.apple.AppleEmbeddedSimpleSPINORFlasher (1) B5679064-D5DB-333E-A8F2-6AD7D4BB352C <16 7 5 4 3 1>
  154    4 0xfffffe0007044000 0x8000     0x8000     com.apple.iokit.AppleARMIISAudio (80.34.1) 9E080FE4-5CE6-31CA-8E3A-4C7E25A41750 <30 29 7 5 4 3 1>
  155    4 0xfffffe00072c4000 0x8000     0x8000     com.apple.driver.AppleEmbeddedAudio (442.25) 9AE5E6A9-9852-3C03-BF28-EFD81463FCE1 <154 35 30 29 16 7 6 5 4 3 1>
  156    0 0xfffffe00072d8000 0x4000     0x4000     com.apple.driver.AppleTAS5770LAmp (442.25) ECF37BCF-62E1-3D97-80AA-805F0C03D76B <155 154 35 30 16 7 5 4 3 1>
  157    2 0xfffffe0007440000 0x4000     0x4000     com.apple.driver.AppleNANDConfigAccess (1.0.0) 745C8481-ED36-327B-BFA3-C47CD2C9B899 <16 7 5 4 3 1>
  158    0 0xfffffe00072a0000 0x4000     0x4000     com.apple.driver.AppleDiagnosticDataAccessReadOnly (1.0.0) BC153AC8-ACF0-3C22-85EE-2386518D8493 <157 16 7 5 4 3 1>
  159    1 0xfffffe000725c000 0x4000     0x4000     com.apple.driver.AppleCSEmbeddedAudio (442.25) 3E7DCF2B-3274-37B8-BC03-4148D5BE15AB <155 154 35 30 16 5 4 3 1>
  160    0 0xfffffe00072cc000 0x4000     0x4000     com.apple.driver.AppleCS42L83Audio (442.25) 62559989-D10B-3702-BD6F-4F9FED167A05 <159 155 154 49 35 30 16 7 6 5 4 3 1>
  161    3 0xfffffe00074c8000 0x4000     0x4000     com.apple.driver.AppleSPU (1) 480BB887-0AAF-3DB2-B946-E4F8842C75A2 <48 38 37 35 28 16 13 6 5 4 3 1>
  162    0 0xfffffe000728c000 0x4000     0x4000     com.apple.driver.AppleDPDisplayTCON (1) E5EFEDCA-8711-3CCF-998E-F70A88C3C7DB <33 16 7 6 5 4 3 1>
  163    0 0xfffffe0007860000 0x10000    0x10000    com.apple.iokit.IONVMeFamily (2.1.0) 45D51AA1-A9AE-322E-9AA5-298B8C34955F <157 79 61 49 48 38 37 35 20 16 15 7 6 5 4 3 1>
  164    0 0xfffffe0007394000 0x8000     0x8000     com.apple.driver.AppleHPM (3.4.4) 9602E582-04C1-3F64-A15D-1FD5E3A23C94 <101 45 33 16 7 6 5 4 3 1>
  165    1 0xfffffe0007010000 0x4000     0x4000     com.apple.AGXFirmwareKextRTBuddy64 (173.13) 2F3CE235-C85F-3AEB-8AD2-47306493E2AD <48 5 4 3 1>
  166    0 0xfffffe000700c000 0x4000     0x4000     com.apple.AGXFirmwareKextG13GRTBuddy (173.13) 0FA1E913-A926-344F-A4FE-970FE60AB7F2 <165 48 5 4 3 1>
  167    1 0xfffffe0007668000 0x4000     0x4000     com.apple.driver.DCPDPFamilyProxy (1) 315A29E7-2A93-3DB9-BB40-97F4C30EC0A2 <129 122 101 33 3>
  168    0 0xfffffe0007288000 0x4000     0x4000     com.apple.driver.AppleDCPDPTXProxy (1.0.0) 47AD0C20-08E7-383A-AC7E-3BD50A8AB59C <167 129 123 122 101 33 32 5 4 3>
  169    0 0xfffffe000745c000 0x4000     0x4000     com.apple.driver.ApplePMPFirmware (1) 0635A39F-C0AB-3315-AAD6-79045CE3F600 <48 38 37 16 4 3>
  170    0 0xfffffe000730c000 0x4000     0x4000     com.apple.AppleFSCompression.AppleFSCompressionTypeDataless (1.0.0d1) 75FA28FE-453D-3AA9-8E6D-351831F7936D <7 6 4 3 2 1>
  171    0 0xfffffe0007310000 0x4000     0x4000     com.apple.AppleFSCompression.AppleFSCompressionTypeZlib (1.0.0) 5C786099-43FA-304B-9B2A-E78FB8D3C7BF <6 4 3 2 1>
  172    0 0xfffffe00074e0000 0x4000     0x4000     com.apple.driver.AppleSmartIO2 (1) AFA5B8D7-3627-3AE5-940A-E19A919D14CA <48 38 37 17 6 5 4 3 1>
  173    0 0xfffffe0007640000 0x4000     0x4000     com.apple.BootCache (40) E32B2C80-D15B-3420-8AE6-3C40114F2CFF <7 6 5 4 3 1>
  174    0 0xfffffe0007644000 0x4000     0x4000     com.apple.security.BootPolicy (1) 9F731D56-CBF5-3AF8-AB4A-187F8394458B <39 37 5 4 3>
  175    1 0xfffffe00076c8000 0x4000     0x4000     com.apple.filesystems.hfs.encodings.kext (1) 8E41E4E7-21AD-3E68-9532-A7FEC27BE832 <7 6 5 4 3 1>
  176    0 0xfffffe00076bc000 0xc000     0xc000     com.apple.filesystems.hfs.kext (556.100.11) 0B6015CF-EB63-380B-B0A4-87A74E9D82BA <175 7 6 5 4 3 1>
  177    0 0xfffffe00078dc000 0x4000     0x4000     com.apple.IOTextEncryptionFamily (1.0.0) 6960012E-9ED4-30A7-8581-364E0C0C442D <68 7 5 4 3 1>
  178    0 0xfffffe0007234000 0x4000     0x4000     com.apple.driver.AppleBSDKextStarter (3) DF90462B-5925-3A0B-89F6-99D17FD6DCF2 <4 3>
  179    0 0xfffffe0007458000 0x4000     0x4000     com.apple.driver.ApplePMP (1) 09C099E0-B3FF-3A29-BDAF-2E5E6F3F7DBB <48 38 37 35 16 6 5 4 3 1>
  181    0 0xfffffe0007b10000 0x4000     0x4000     com.apple.filesystems.tmpfs (1) 3174E0F8-7BA2-3751-8E8A-0E12D8E27CB6 <7 6 5 4 1>
  182    1 0xfffffe00079e0000 0x4000     0x4000     com.apple.nke.ppp (1.9) 3056351C-DA63-3121-95C4-9C6C9BAE2E5E <7 6 5 4 3 1>
  183    0 0xfffffe00079d4000 0x4000     0x4000     com.apple.nke.l2tp (1.9) 45973EE3-D4C7-31DA-A1FE-F313F115E941 <182 7 6 5 4 3 1>
  186    3 0xfffffe0007a60000 0x40000    0x40000    com.apple.filesystems.apfs (1677.100.92) F94DBE75-D5DC-34DC-8F1F-76BC650EB77A <66 56 15 10 7 6 5 4 3 2 1>
  187    0 0xfffffe00074dc000 0x4000     0x4000     com.apple.driver.AppleSmartBatteryManager (161.0.0) EC4AB66D-8CC1-39D6-9FA5-73572D78E193 <49 7 5 4 3 1>
  188    1 0xfffffe0007248000 0x4000     0x4000     com.apple.driver.AppleBluetoothDebug (1) 9DBEFD6D-CA09-336D-969B-9F524EED202C <97 80 6 5 4 3 1>
  189    2 0xfffffe0007268000 0x8000     0x8000     com.apple.driver.AppleConvergedPCI (1) 7CCEC618-04C8-353A-913C-689A01DE1DEE <80 61 6 5 4 3 1>
  190    1 0xfffffe0007260000 0x8000     0x8000     com.apple.driver.AppleConvergedIPCOLYBTControl (1) E922842C-9E32-3386-8E3D-32A546690ACD <189 97 6 5 4 3 1>
  191    0 0xfffffe0007238000 0x4000     0x4000     com.apple.driver.AppleBTM (1.0.1) 52C685D5-6B2D-30BF-957F-540D2A4C163E <120 35 16 7 5 4 3 1>
  192    1 0xfffffe00077c4000 0x4000     0x4000     com.apple.iokit.IOBluetoothHostControllerTransport (8.0.4d5) D87A2613-88E0-3DED-93A1-6769A13DEB27 <70 61 52 16 7 6 5 4 3 1>
  193    0 0xfffffe00077c0000 0x4000     0x4000     com.apple.driver.IOBluetoothHostControllerPCIeTransport (8.0.4d5) EE9601F2-C259-31EB-87ED-7A189739E37C <192 190 189 188 5 4 3>
  194    0 0xfffffe00075bc000 0x4000     0x4000     com.apple.driver.AppleThunderboltUSBDownAdapter (1.0.4) 75C99F45-B497-3480-817B-09322BEDCC5D <102 5 4 3 1>
  195    1 0xfffffe0007550000 0x8000     0x8000     com.apple.driver.AppleThunderboltDPAdapterFamily (8.1.4) A38146CC-1C3F-3BE0-B0CB-12CD2F970674 <102 5 4 3 1>
  196    0 0xfffffe0007558000 0x4000     0x4000     com.apple.driver.AppleThunderboltDPInAdapter (8.1.4) 9AD3BFD5-6E57-3EE3-9830-E2A1FE369B08 <195 102 5 4 3 1>
  197    0 0xfffffe00075b4000 0x4000     0x4000     com.apple.driver.AppleThunderboltPCIDownAdapter (4.1.1) 27D090E8-DC55-374C-A147-C13F78BE06F4 <102 79 61 5 4 3 1>
  198    0 0xfffffe000756c000 0x14000    0x14000    com.apple.driver.AppleThunderboltIP (4.0.3) 8509C1F2-AAD3-392C-9297-604EF2C9E2C6 <102 61 41 5 4 3 1>
  199    3 0xfffffe0007624000 0x4000     0x4000     com.apple.driver.usb.networking (5.0.0) E499A085-560E-3586-904B-2B01B055EEB0 <52 6 5 4 3 1>
  200    0 0xfffffe0007608000 0x4000     0x4000     com.apple.driver.AppleUSBDeviceNCM (5.0.0) 20D20E36-E5A6-35EA-A8F8-EF094696D49F <199 138 41 16 6 5 4 3 1>
  206    0 0xfffffe00079f4000 0x4000     0x4000     com.apple.driver.SEPHibernation (1) C26E0A82-62EB-388F-AF5D-D52035048B6C <39 37 4 3>
  207    3 0xfffffe0007498000 0x4000     0x4000     com.apple.iokit.AppleSEPGenericTransfer (1) C3409AEC-478D-3AB3-ABBB-9E32A4F3625E <39 37 6 5 4 3>
  208    0 0xfffffe000764c000 0x4000     0x4000     com.apple.driver.CoreKDL (1) A2E04A5E-2F05-3FC8-A7EF-6DC7CC3D7760 <207 5 4 3 1>
  209    0 0xfffffe000749c000 0x4000     0x4000     com.apple.driver.AppleSEPHDCPManager (1.0.1) DEE4E1D9-C8C6-38BE-8F7F-003EF8A842D9 <39 37 32 5 4 3>
  210    0 0xfffffe000763c000 0x4000     0x4000     com.apple.driver.BCMWLANFirmware4378.Hashstore (1) 2D8152E9-F875-34F9-AF7F-3AD44AC27980 <93 80 5 4 3 1>
  211    0 0xfffffe0007034000 0xc000     0xc000     com.apple.driver.AppleAOPAudio (16.2) 712DB7BD-3264-3ED4-80F3-97BBA01CC149 <161 30 29 16 7 5 4 3 1>
  212    0 0xfffffe0007040000 0x4000     0x4000     com.apple.driver.AppleAOPVoiceTrigger (11.5) 745EEFC5-77B8-3E37-AE12-66B65AA8852D <161 155 7 5 4 3 1>
  213    0 0xfffffe0007030000 0x4000     0x4000     com.apple.driver.AppleALSColorSensor (1.0.0d1) 82F36AC0-2BBD-3097-9BFC-E672F3153934 <161 35 16 7 5 4 3 1>
  214    2 0xfffffe0007794000 0x4000     0x4000     com.apple.iokit.IOBiometricFamily (1) E2DCD838-8DDF-3A68-80F1-E96274D19626 <207 39 37 7 6 5 4 3 1>
  215    1 0xfffffe00073fc000 0x8000     0x8000     com.apple.driver.AppleMesaSEPDriver (100.99) 281117CE-3B38-3EE0-97B9-191668893F51 <214 207 49 39 37 36 35 16 7 6 5 4 3 1>
  216    0 0xfffffe0007244000 0x4000     0x4000     com.apple.driver.AppleBiometricServices (1) 76230248-36F5-31DE-9A2F-C5577F6B143A <215 214 16 7 5 4 3 1>
  217    1 0xfffffe0007890000 0x4000     0x4000     com.apple.iokit.IOEthernetAVBController (1.1.0) 528B7CEC-BA71-3EBB-934E-2B754C23653D <41 5 4 3 1>
  218    1 0xfffffe0007914000 0x1c000    0x1c000    com.apple.plugin.IOgPTPPlugin (980.3) B9C761FD-4F1F-3E54-A5CA-0B0F67EF3F5A <95 43 41 35 9 6 5 4 3 1>
  219    0 0xfffffe0007728000 0x8000     0x8000     com.apple.iokit.IOAVBFamily (940.2) 50DAF2D4-EF90-3357-BA03-C9B95D171E7C <218 217 95 41 6 5 4 3 1>
  220    0 0xfffffe00077d0000 0x4000     0x4000     com.apple.iokit.IOBluetoothSerialManager (8.0.4d5) BF335935-D733-3517-A0F1-EEC93C63B23B <40 7 5 4 3 1>
  221    1 0xfffffe00077d4000 0x8000     0x8000     com.apple.driver.IOBluetoothHIDDriver (8.0.4d5) 93457F5C-FA1A-32B7-8AB1-0998B54757F9 <70 35 5 4 3>
  222    1 0xfffffe00075c8000 0x4000     0x4000     com.apple.driver.AppleHSBluetoothDriver (4040.8) C722447C-D733-30A4-B39A-72C38A61EC94 <221 70 35 6 5 4 3 1>
  223    2 0xfffffe0007438000 0x8000     0x8000     com.apple.driver.AppleMultitouchDriver (4440.3) 00CC82A0-8BCE-36DF-8B70-F71720C0935B <148 35 13 7 5 4 3 1>
  224    0 0xfffffe00075cc000 0x4000     0x4000     com.apple.driver.AppleTopCaseHIDEventDriver (4040.8) 9E704EB7-6B37-3EDA-9F2D-1A13B525B94C <223 222 35 6 5 4 3 1>
  225    0 0xfffffe00071c0000 0x4000     0x4000     com.apple.driver.AppleActuatorDriver (4440.3) 8E94A665-B74B-38F8-B0E7-101A0F4488BD <223 148 35 13 7 5 4 3 1>
  226    0 0xfffffe0007370000 0x4000     0x4000     com.apple.driver.AppleHIDKeyboard (224) 29BB6992-ED9E-34A7-AD6A-24586308C0DC <35 6 5 4 3>
  227    0 0xfffffe000731c000 0x4000     0x4000     com.apple.fileutil (20.036.15) 47C05BCA-AC80-3B04-8550-8ACBE7889815 <5 4 3 2 1>
  228    2 0xfffffe0007b14000 0x4000     0x4000     com.apple.kext.triggers (1.0) F2E8ED8A-7F86-3B63-83F2-2EEF97A291BC <7 6 5 4 3 1>
  229    0 0xfffffe0007aa4000 0x4000     0x4000     com.apple.filesystems.autofs (3.0) E638A33C-C57B-3014-B798-11EA020B8974 <228 7 6 5 4 3 2 1>
  230    1 0xfffffe0007b20000 0x4000     0x4000     com.apple.vecLib.kext (1.2.0) 7CE642AE-D925-3A69-9588-72D52F862AB7 <9 7 6 5 4 3>
  275    0 0xfffffe0007b00000 0x10000    0x10000    com.apple.filesystems.smbfs (3.5) E3FBE20B-DD1A-3D12-BFC7-301F143B957A <228 10 7 6 5 4 3 1>
  287    1 0xfffffe0007788000 0x8000     0x8000     com.apple.iokit.IOAudioFamily (300.6.1) 41ED1AFE-7943-397B-92CC-95FA1316EB3D <230 5 4 3 1>
  288    0 0xfffffe00075f8000 0x4000     0x4000     com.apple.driver.AppleUSBAudio (405.36) 0840B6B5-4513-3A58-95B3-F0A22B10B505 <287 132 61 52 51 5 4 3 1>
  289    1 0xfffffe00075fc000 0x4000     0x4000     com.apple.driver.usb.cdc (5.0.0) 9D42631A-83BE-3823-8501-E05CF2DDE51A <199 132 52 5 4 3 1>
  290    0 0xfffffe0007620000 0x4000     0x4000     com.apple.driver.usb.cdc.ncm (5.0.0) 11B7B4FD-7F9E-3AE6-9072-8C766FA4D3C2 <289 199 132 52 41 13 6 5 4 3 1>
  295    0 0xfffffe0007980000 0x4000     0x4000     com.apple.driver.usb.AppleUSBHostBillboardDevice (1.0) 41584BD0-8AA3-3D24-86DA-CFE6C4D8639D <52 50 5 4 3 1>
  297    0 0xfffffe00079c0000 0x4000     0x4000     com.apple.driver.driverkit.serial (6.0.0) D3F1B29A-26E5-340E-986F-C200DEBD10D1 <40 5 4 3 1>
  300    0 0xfffffe0007ae0000 0x4000     0x4000     com.apple.filesystems.msdosfs (1.10) 460E142D-01AD-3990-B9D4-24D150C8CA40 <7 5 4 1>
