Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  100    0 0xffffff7f85fad000 0x3000     0x3000     com.apple.driver.AppleIntelLpssUARTv1 (3.0.60) 2C515233-AC6D-38F2-A99E-721DA8870EAB <99 98 83 12 11 7 5 4 3 1>
  101    0 0xffffff7f814f9000 0xa8000    0xa8000    com.apple.driver.AppleCameraInterface (6.4.0) FA297771-9AC4-3A1F-BF95-011C3D1E8EAF <12 7 6 5 4 3 1>
  102    6 0xffffff7f82ebb000 0xa000     0xa000     com.apple.driver.IOPlatformPluginFamily (6.0.0d8) 7A8D355E-BCBF-3BF3-8AD5-146F65886EB8 <11 7 6 5 4 3>
  103    1 0xffffff7f82ef0000 0x18000    0x18000    com.apple.driver.X86PlatformPlugin (1.0.0) 5041714B-965F-37C2-AE6D-746EE51F8D97 <102 51 22 13 11 7 6 5 4 3 1>
  104    1 0xffffff7f82ec5000 0x12000    0x12000    com.apple.driver.IOPlatformPluginLegacy (1.0.0) C492958A-A1EC-35FF-85E9-B09AF0769A19 <102 11 7 6 5 4 3>
  105    0 0xffffff7f82ed9000 0x10000    0x10000    com.apple.driver.ACPI_SMC_PlatformPlugin (1.0.0) FC142BE8-5816-3B61-829F-84691F6AF5AA <104 102 13 12 11 7 6 5 4 3>
  106    0 0xffffff7f8358f000 0x4000     0x4000     com.apple.driver.AppleOSXWatchdog (1) 5E70F6BD-B0DE-3720-B3B0-37E1EC2310BA <12 7 6 5 4 3 1>
  107    0 0xffffff7f85fb0000 0x5000     0x5000     com.apple.driver.AppleSMCLMU (212) 6F65E98C-F375-35D9-B710-3ECA1BC7C2A2 <89 13 5 4 3>
  108    0 0xffffff7f8323b000 0x3000     0x3000     com.apple.driver.AppleSMBusPCI (1.0.14d1) 0D69B351-E063-3CE1-B4EB-C3164A75F168 <12 5 4 3>
  109    4 0xffffff7f817ea000 0x10000    0x10000    com.apple.iokit.IONDRVSupport (530) 92DEB1C4-A27C-3695-947C-5697214722DF <89 12 7 5 4 3>
