Purpose                 Start               End                 HW Informant
"(PCI) IGPU/2"          0x0000000000003000  0x000000000000303F  false 
"(PCI) IMEI/0"          0x0000000000369000  0x0000000000369FFF  false 
"(PCI) pci8086,a379/0"  0x0000000000403000  0x0000000000403FFF  false 
"(PCI) pci8086,a36f/1"  0x000000000045E000  0x000000000045EFFF  false 
"(PCI) XHC1/0"          0x00000000005C0000  0x00000000005CFFFF  false 
"(PCI) pci8086,a36f/0"  0x000000000126A000  0x000000000126BFFF  false 
"(PCI) IGPU/1"          0x0000000100800000  0x00000001107FFFFF  false 
"(PCI) IGPU/0"          0x0000000110800000  0x00000001117FFFFF  false 
"(PCI) ANS2/0"          0x0000000111800000  0x0000000111BFFFFF  false 
