Index Refs Address            Size       Wired      Name (Version) UUID <Linked Against>
  149    0 0xffffff7f843bc000 0x1c000    0x1c000    com.apple.driver.AppleHDAController (283.15) F266EB6A-29C1-369A-9391-28536E347750 <148 130 96 13 8 7 6 5 3 1>
  150    0 0xffffff7f843d8000 0xb000     0xb000     com.apple.AppleGPUWrangler (4.5.21) 101FF44F-9247-3934-BA68-3A6F71DD6CE1 <131 130 13 8 7 6 5 3 1>
  151    0 0xffffff7f843e3000 0x5000     0x5000     com.apple.Dont_Steal_Mac_OS_X (7.0.0) A76CDED7-D4C6-3404-89E6-59D3ED42985F <15 10 8 5 3 1>
  152    1 0xffffff7f843e8000 0x7000     0x7000     com.apple.driver.X86PlatformShim (1.0.0) F90748F4-FED4-384F-96EA-EC02E59021BE <128 120 15 8 5 3>
  153    0 0xffffff7f843ef000 0x4000     0x4000     com.apple.driver.ApplePlatformEnabler (2.7.0d0) A9A264F0-CB19-3839-AFD2-BC321D665BDF <8 6 5 3>
  154    1 0xffffff7f82a15000 0xb000     0xb000     com.apple.iokit.IOBluetoothHostControllerTransport (7.0.2f4) D2070464-95EB-3EE4-A1CA-89868BC6387A <26 21 13 12 8 7 6 5 3 1>
  155    0 0xffffff7f83dc9000 0x8000     0x8000     com.apple.iokit.IOBluetoothHostControllerUARTTransport (7.0.2f4) 5A65CB8F-3287-375A-A2C2-C590103CDCFE <154 89 26 13 12 6 5 3>
  156    0 0xffffff7f843f3000 0x21000    0x21000    com.apple.driver.AGPM (111.4.1) 8531FB26-0DCE-3075-8DAD-D4205ECFD723 <138 131 130 120 13 7 6 5 3 1>
  157    0 0xffffff7f84414000 0x16000    0x16000    com.apple.driver.pmtelemetry (1) D18F465E-489D-3F89-A42C-5A27F78B837E <8 7 6 5 3 1>
  158    0 0xffffff7f8442a000 0xa000     0xa000     com.apple.iokit.IOBluetoothSerialManager (7.0.2f4) 56C70A98-490D-3764-8CC5-0D9CD9145A4B <89 8 6 5 3 1>
  159    0 0xffffff7f84434000 0xb000     0xb000     com.apple.driver.AppleSSE (1.0) 4B88D6ED-1F09-3553-AC20-43DD9D0997FB <38 37 36 8 6 5 3 1>
  160    0 0xffffff7f8443f000 0x6000     0x6000     com.apple.iokit.IOUserEthernet (1.0.1) 089A3A0B-33F0-3E94-84F5-44006BCEFEC0 <28 7 6 5 3 1>
  161    0 0xffffff7f84445000 0xa000     0xa000     com.apple.driver.AppleHV (1) E015F6A2-9B9E-3CE3-A902-D4D8FD83F192 <8 7 6 5 3 1>
  162    0 0xffffff7f8444f000 0x22000    0x22000    com.apple.iokit.IOAVBFamily (800.17) D3F5C28B-3FA0-3171-BC32-EC8C47FDFA3E <119 118 29 28 7 6 5 3 1>
  163    0 0xffffff7f84471000 0x3000     0x3000     com.apple.AGDCPluginDisplayMetrics (4.5.21) 35D4CEC5-DA5B-3148-B085-048EF038E4C6 <131 8 7 6 5 3 1>
  164    1 0xffffff7f84474000 0x3000     0x3000     com.apple.driver.AppleGraphicsControl (4.5.21) 0558DCE2-290A-3082-A0A5-21AFF61E92F0 <8 6 5 3 1>
  165    0 0xffffff7f84477000 0x14000    0x14000    com.apple.driver.AppleGraphicsDevicePolicy (4.5.21) F3ED80B7-B32B-3799-9567-59EB0464B9DF <164 131 130 13 12 8 7 6 5 3 1>
  166    0 0xffffff7f8448b000 0x5000     0x5000     com.apple.kext.AMDRadeonServiceManager (3.0.4) 1BBD5C39-BF5D-3DE2-BD73-A51B89830400 <13 5 3 1>
  167    0 0xffffff7f84490000 0x11000    0x11000    com.apple.kext.AMDRadeonX4000HWServices (3.0.4) 86693D4B-418E-3489-9746-04949E1EBBD0 <130 13 12 8 6 5 3 1>
  168    1 0xffffff7f844a1000 0xc3000    0xc3000    com.apple.iokit.IOAcceleratorFamily2 (438.2.8) 9176E894-E24A-36BA-AFDA-0DB11F3F512A <130 99 32 17 13 8 7 6 5 3 1>
  169    0 0xffffff7f84564000 0x447000   0x447000   com.apple.kext.AMDRadeonX4000 (3.0.4) 829632A7-3E6E-33D0-BC01-A5598CDB2D04 <168 130 99 13 8 6 5 3 1>
  170    1 0xffffff7f816ef000 0x1a000    0x1a000    com.apple.driver.IOBluetoothHIDDriver (7.0.2f4) 2E099913-71CC-37B5-A03E-07FA1FC5A2AF <51 26 6 5 3>
  171    1 0xffffff7f8170b000 0xe000     0xe000     com.apple.driver.AppleHSBluetoothDriver (3420.1) 10DFE410-46C3-303F-8B5B-A767C320F1B0 <170 51 26 7 6 5 3 1>
  172    1 0xffffff7f828ca000 0x1a000    0x1a000    com.apple.driver.AppleInputDeviceSupport (3420.4) 759F67D2-0AE2-3EC2-933B-08E99B56708D <36 6 5 3 1>
  173    1 0xffffff7f829e9000 0x28000    0x28000    com.apple.driver.AppleMultitouchDriver (3420.2) 310C7CBD-9C06-3E50-A129-9584FFC180E2 <172 51 17 8 6 5 3 1>
  174    0 0xffffff7f838e0000 0xa000     0xa000     com.apple.driver.AppleTopCaseHIDEventDriver (3420.1) E46D027C-FADD-3D63-A52F-1AC14ED89F43 <173 171 51 7 6 5 3 1>
  175    0 0xffffff7f849ab000 0x11c9000  0x11c9000  com.apple.kext.AMDRadeonX4700HWLibs (1.0) 62DD20A4-178D-3DE4-ABBE-1D0A6C2C6148 <13 6 5 3 1>
  176    0 0xffffff7f85b74000 0x2b000    0x2b000    com.apple.kext.AMDFramebuffer (3.0.4) 30C6BE29-2C30-3077-801A-86D3A9DCAC02 <132 130 13 12 8 6 5 3 1>
  177    1 0xffffff7f85b9f000 0xe000     0xe000     com.apple.driver.AppleSMBusController (1.0.18d1) 6D0F0B74-2281-365C-9070-538848B48343 <52 13 12 6 5 3>
  178    0 0xffffff7f85bad000 0xf000     0xf000     com.apple.driver.AppleMCCSControl (1.13) 76626C8C-E2DF-3838-AD22-FD40AF79B8B9 <177 130 15 13 12 8 6 5 3 1>
  179    0 0xffffff7f85bbc000 0x5000     0x5000     com.apple.driver.AppleUpstreamUserClient (3.6.8) 2F32EEC1-047E-39D3-8428-F73896337EE0 <130 13 12 8 6 5 3 1>
  180    0 0xffffff7f85bc1000 0x5000     0x5000     com.apple.driver.AudioAUUC (1.70) 853ADDB5-D42A-30E9-A128-63C8FDF66693 <130 96 13 12 8 6 5 3 1>
  181    0 0xffffff7f82ada000 0xb000     0xb000     com.apple.driver.AppleHIDKeyboard (209) 2E2F4F34-926F-3CB3-ACB1-3E3495F4380C <51 6 5 3>
  182    0 0xffffff7f85bc6000 0x6a000    0x6a000    com.apple.driver.AppleUSBAudio (320.49) E1C16EC1-D2A1-356C-B779-3D2264ACA200 <108 96 21 19 13 6 5 3 1>
  186    0 0xffffff7f85c39000 0xf000     0xf000     com.apple.filesystems.msdosfs (1.10) 01F8BFBD-ACAC-3CB0-BBCB-170DA26D59D2 <8 6 5 1>
